Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County
Somerset At Providence Homeowners Association,0031022007-0,SUB,110.0,(702) 795-3344,C/O Associa Nevada South,"7670 W Lake Mead Blvd, Ste 100",Las Vegas,NV,89128,Clark
Cascina Ranch Community Association,12194622021-9,REG,36.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Kyle Pointe Homeowners' Association,30323212023-8,REG,180.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Linmar Ranch Community Association,34642152023-2,REG,242.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Liberty At Silverado Ranch Community Association,5772-2002,REG,237.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Carey Avenue Homeowners Association,15688-2001,REG,98.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Latigo Condominium Unit-Owners' Association Inc,27734-2004,REG,400.0,702 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd. Suite 100,Las Vegas,NV,89128,Clark
Jonathan'S Place Homeowners' Association,11134-1991,REG,79.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Estates At Elkhorn Ridge Homeowners Association,0163272018-1,REG,95.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Montecito Community Association,4857452020-6,REG,301.0,(702) 795-5344,C/O Associa Nevada South,"7670 W. Lake Mead Blvd., Ste 100",Las Vegas,NV,89128,Clark
Highgate Condominium Property Owner Association,8015-1991,REG,260.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Lake Mead & Dolly 20 Homeowners Association,0420822018-0,REG,102.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Suite 100,Las Vegas,NV,89128,Clark
Estrella Homeowners' Association,24033-2004,REG,63.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Panorama Community Association,7169392020-2,REG,124.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Classic Collection Ii Community Association,9077-2001,REG,45.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd. Suite 100,Las Vegas,NV,89128,Clark
Paloma Valera Unit Owners Association,21666342022-5,SUB,36.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Fairway Hills Unit Owners Association,0069522007-4,SUB,128.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Fiesta Community Association,29546-2001,REG,138.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Franklin Park Homeowners Association,0069512007-3,SUB,182.0,(702) 795-3344,C/O Associa Nevada South,"7670 W Lake Mead Blvd., Suite 100",Las Vegas,NV,89128,Clark
Olympic Village Homeowners Association,0822482007-1,REG,70.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Cheyenne Valley Homeowners Association,2683-2002,REG,146.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Camden Courts Community Association,9767572020-8,REG,40.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd #100,Las Vegas,NV,89128,Clark
Cheyenne Gardens Owners' Association,26104-2000,REG,149.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Northshore Reflections Homeowners Association,16719-1995,SUB,90.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Chelsea Estates Homeowners Association,0099582016-7,REG,108.0,(702) 575-6082,C/O Associa Nevada South,7670 West Lake Mead Ste 100,Las Vegas,NV,89128,Clark
Northridge Gardens Homeowners Association,0087852005-3,REG,52.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Northbrook Homeowners Association Inc,13878-1997,REG,238.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Nighthawk Community Association,20222644081,SUB,192.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd. Ste 100,Las Vegas,NV,89128,Clark
Greenway Crossing Homeowners Association,24116-2004,REG,91.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Mountain Trails Community Association,9032-1995,SUB,102.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Centennial Village North Homeowners' Association,3461-2003,REG,106.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Hidden Crest/Parkhurst Community Association,0039932010-2,REG,152.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
High Noon @ Arlington Ranch Homeowners Association,8377-2004,SUB,342.0,(702) 792-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Suite 100,Las Vegas,NV,89128,Clark
Chestnut Hill At Providence Community Association,0596952007-3,SUB,189.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Living Smart At Providence Community Association,0052402012-8,SUB,106.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Brighton Ridge Homeowners Association,0628192005-8,REG,57.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Trails At Diamond Ranch Homeowners Association,30430792023-6,REG,99.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Antelope Canyon Homeowners Association,17971-1997,REG,102.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Veer Towers Unit Owners Association,0366952007-5,REG,670.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Westchester Hills Homeowners' Association,29145-2004,REG,207.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100.,Las Vegas,NV,89128,Clark
Stonegate Community Association,5021502020-8,SUB,140.0,(702) 795-3344,C/O Associa Nevada South,"7670 W Lake Mead Blvd, Ste 100",Las Vegas,NV,89128,Clark
Springs At Centennial Ranch Homeowners Association,25434-2003,REG,209.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Tiara Summit Ii Homeowners Association,0136512006-4,REG,52.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Suite 100,Las Vegas,NV,89128,Clark
Starfire Ii Homeowners Association,17625-1994,REG,56.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Ashton Place Maintenance Corporation,20018-2004,REG,88.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Vizcaya At The Trails Condominium Unit Owners Association,0562052005-3,REG,440.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd. Suite 100,Las Vegas,NV,89128,Clark
Villa Trieste At Westpark Homeowners' Association,0572852007-3,SUB,185.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Westpark Homeowner'S Association,0295832005-3,SUB,0.0,(702) 795-3355,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
"Villages At Tule Springs, Village 4 Community Association",0132992019-1,SUB,643.0,(702) 795-3344,C/O Associa Nevada South,"7670 W. Lake Mead Blvd., Suite 100",Las Vegas,NV,89128,Clark
Terraces Community Association,13176-1995,SUB,130.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Timberline Homeowners Association,12796-1999,SUB,145.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
"Andalusia Homeowner'S Association, The",0655902011-6,SUB,81.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89134,Clark
Westchester Manor Homeowners Association,1862-1973,REG,96.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Tiara Summit Homeowners Association,32279-2004,REG,58.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Suite 100,Las Vegas,NV,89128,Clark
American West Village Ii Owners Association,16408-1996,REG,97.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Suite 100,Las Vegas,NV,89128,Clark
Spirit Ranch Owners Association Inc,10119-1996,REG,127.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Teagan Community Association,16181242021-1,REG,109.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Tustin Community Association,12923532021-9,REG,108.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Suite 100,Las Vegas,NV,89128,Clark
Southedge Homeowners Association,13459322021-6,REG,289.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd. Suite 100,Las Vegas,NV,89128,Clark
Sovana Homeowners Association,21728-2002,REG,79.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,789128,Clark
Twilight @ Arlington Ranch Homeowners Association,8391-2004,SUB,216.0,(702) 795-3344,C/O Associa Nevada South,7060 W. Lake Mead Blvd. Suite 100,Las Vegas,NV,89128,Clark
Ascent Community Association,11595032021-9,SUB,137.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Suite 100,Las Vegas,NV,89128,Clark
Avellino Estates Homeowners Association,12404-2002,REG,65.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Arlington Ranch North Master Association,8381-2004,MSTR,0.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Tempo Community Association,31417512023-2,REG,65.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Arbor Park Community Association,2024-2000,REG,160.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
"Timber Creek Iii Landscape Maintenance Association, Inc.",30181-1999,REG,60.0,(702) 795-3344,C/O Associa Nevada South,7670 W Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Southwest Ranch Homeowners Association,33487-2001,REG,442.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Taos Estates Community Association,8604-1994,SUB,91.0,(702) 795-3344,C/O Associa Nevada South,7670 W. Lake Mead Blvd Ste 100,Las Vegas,NV,89128,Clark
Ironstone Homeowners' Association,34129-2004,SUB,217.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Stepping Stone Place Homeowners Association,21639042022-3,SUB,95.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
"Village At Valley Knolls Community Association, The",20965292022-7,REG,270.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Circle Suite 200,Reno,NV,89521,Carson City
Legend Trails Homeowners' Association,31222-2004,REG,32.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Golden Mesa Community Association,24474572022-5,REG,147.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Circle Suite 200,Reno,NV,89521,Washoe
"Reserve At Monte Rosa Homeowners Association, The",0188012006-6,REG,64.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste. 200,Reno,NV,89521,Washoe
"Village Northwest Community Association, The",9046492020-9,REG,48.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Galena Country Estates Homeowners Association,3757-1985,REG,248.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Glen Manor At Virginia Lake Crossing Homeowners Association,0073002007-8,REG,83.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Blackstone Estates Homeowners Association,1321652019-8,REG,278.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Suite 200,Reno,NV,89521,Washoe
Riverpark Landscape Maintenance Association,0073562007-4,REG,601.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Lyon
"Springs Property Owners Association, The",18964-2000,REG,194.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Douglas
Villagio Della Montagna Homeowners Association,0481472008-8,REG,61.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Circle Ste 200,Reno,NV,89523,Washoe
"Fairways Homeowners Association, The",26071-1998,SUB,240.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
"Villas At Rancharrah Community Association, The",23982022022-7,REG,66.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Circle Suite 200,Reno,NV,89521,Washoe
Vintage Hills Community Association,1052-1994,REG,179.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Cottages At Carson Valley Homeowners Association,0650292009-2,REG,81.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Suite 200,Reno,NV,89521,Douglas
"Village At Esplanade In Damonte Ranch Homeowner'S Association, The",0571472015-6,SUB,231.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Circle Ste 200,Reno,NV,89521,Washoe
Village At Incline Owners Association,10770-1994,REG,30.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir. #200,Reno,NV,89521,Washoe
Ivesia Homeowners Association,0045922017-6,SUB,115.0,(775) 626-7333,C/O Associa Sierra North,"10509 Professional Cir, Ste 200",Reno,NV,89521,Washoe
Triana North Homeowners Association,22428-2003,REG,133.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Casoleil Homeowners' Association,0195162006-2,REG,115.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
"Bridle Gate Homeowner'S Association, Inc.",4244412020-4,REG,56.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Hillcrest Estates Aka Hillcrest Maintenance Association,28579-2004,REG,86.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Upstream Homeowners Association,0058462008-4,REG,108.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Pioneer Meadows Village 9 Homeowners Association,0542912006-4,SUB,237.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Kiley Ranch North Landscape Association Inc.,0195582013-1,MSTR,4147.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Valley Knolls Community Association,21119922022-0,REG,174.0,775-626-7333,C/O Associa Sierra North,10509 Professional Circle Suite 200,Reno,NV,89521,Carson City
La Casata Homeowners Association,0034762013-9,SUB,205.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Pyramid Ranch Annex Homeowners' Association,2400592019-6,REG,61.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Ct Ste 200,Reno,NV,89521,Washoe
Lakeside Ranch Estates Owner Association,15443-2000,REG,15.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
"Stonefield Iv Homeowners Association, Inc.",4763342020-9,REG,313.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Circle Suite 200,Reno,NV,89521,Washoe
Rancharrah Community Association,0348182017-2,REG,611.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Sunset Bluffs Community Association,0063442019-2,REG,41.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Circle Ste 200,Reno,NV,89521,Washoe
"Rancho San Rafael Townhomes, Phase I Homeowners Association",32550-2003,REG,135.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Circle Ste 200,Reno,NV,89521,Washoe
"Rancho San Rafael Townhomes, Phase Ii Homeowners Association",0219322005-0,REG,104.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Arrowcreek Homeowners Association,9936-1997,REG,1090.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Grove Garden Homeowners Association,5240-1982,REG,93.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Eureka Diamond Country Homeowners Association,18284-1997,SUB,189.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
"Village At Idlewild Park Homeowners' Association, The",0701742006-6,REG,216.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Millcreek Homeowners Association,8293-1987,REG,128.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Lake Hills Association,21479-1998,REG,66.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Regency At Presidio Unit-Owners Association,0478902015-5,SUB,421.0,(775) 853-1401,C/O Associa Sierra North,"10509 Professional Circle, Suite 200",Reno,NV,89521,Washoe
"Herons Landing Homeowner Association, The",13396-1997,REG,162.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
"Estates At Mt. Rose Homeowners Association, The",1754-2004,REG,158.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Castle Rock Homeowners Association,488-1996,REG,182.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
"Northridge Landscape Maintenance Association, Inc.",0099692018-2,REG,91.0,(775) 626-7333,C/O Associa Sierra North,"10509 Professional Circle, Suite 200",Reno,NV,89521,Washoe
Bella Vista Ranch Community Association,0321602016-2,REG,508.0,(775) 626-7333,C/O Associa Sierra North,"10509 Professional Circle, Suite 200",Reno,NV,89521,Washoe
Tanamera Condominiums Homeowners Association,0277972006-8,REG,440.0,(775) 853-4479,C/O Associa Sierra North,10509 Professional Circle Ste 200,Reno,NV,89521,Washoe
Alamo Square Homeowner'S Association,0373742016-0,REG,38.0,(775) 626-7333,C/O Associa Sierra North,"10509 Professional Cir, Suite 200",Reno,NV,89521,Washoe
"Edge At Reno Condominium Unit-Owners' Association, Inc., The",0113472005-0,REG,67.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
New Edition Homeowners Association,29904-2004,SUB,134.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Nevada Flats Homeowners Association,4300802020-1,REG,252.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Suite 200,Reno,NV,89521,Washoe
Silver Creek Condo Association,0318682006-3,REG,376.0,(775) 747-4545,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
Scotch Pine Homeowners Association,14623-2000,REG,44.0,(775) 626-7333,C/O Associa Sierra North,10509 Professional Cir Ste 200,Reno,NV,89521,Washoe
